City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
117,Dingle,PH,2021-07-30 21:37:16,10.9995,122.6711,78.08,90,100,7.2
118,Longhua,CN,2021-07-30 21:37:17,23.6137,114.1919,77.47,97,52,1.01
119,Khangah Dogran,PK,2021-07-30 21:37:17,31.8317,73.6231,85.95,71,1,5.12
120,Nikolskoye,RU,2021-07-30 21:37:18,59.7035,30.7861,63.01,66,21,8.03
121,Bredasdorp,ZA,2021-07-30 21:34:16,-34.5322,20.0403,47.52,93,3,2.3
122,Jamestown,US,2021-07-30 21:34:58,42.097,-79.2353,70.92,63,2,5.99
123,Mayo,US,2021-07-30 21:37:18,38.8876,-76.5119,91.38,43,1,11.01
124,Mama,RU,2021-07-30 21:37:19,58.3106,112.8986,59.22,63,2,4.9
125,Carnarvon,AU,2021-07-30 21:37:19,-24.8667,113.6333,60.87,60,75,19.57
126,Raga,SS,2021-07-30 21:37:20,8.4596,25.678,69.13,96,100,1.79
127,Namatanai,PG,2021-07-30 21:37:20,-3.6667,152.4333,81.03,79,94,4.25
128,Castro,BR,2021-07-30 21:37:21,-24.7911,-50.0119,40.95,64,97,4.63
129,Tazovskiy,RU,2021-07-30 21:37:21,67.4667,78.7,47.12,83,8,8.68
130,Ladario,BR,2021-07-30 21:37:21,-19.0047,-57.6017,73.69,17,0,10.36
131,Juneau,US,2021-07-30 21:34:27,58.3019,-134.4197,77.85,66,75,10.36
132,Frunze,UA,2021-07-30 21:37:22,48.6686,38.7544,68.13,80,95,4.12
133,Yaan,NG,2021-07-30 21:37:22,7.3833,8.5667,72.61,94,99,4.16
134,Hilo,US,2021-07-30 21:37:23,19.7297,-155.09,83.93,64,40,11.5
135,Port Lincoln,AU,2021-07-30 21:37:23,-34.7333,135.8667,55.38,93,82,6.17
136,Lebu,CL,2021-07-30 21:36:34,-37.6167,-73.65,50.58,93,100,11.01
